# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  131       5.179543526027e-10       1.445170918190e-13      -5.551014536360e-12       5.978891748365e-16       4.240853095058e-12       8.181438471384e-13      -5.012835443927e-15 
  132       5.227475079846e-10       1.452010598680e-13      -5.610490970422e-12       6.075888039645e-16       4.149273414719e-12       8.051267849078e-13      -4.940274209141e-15 
  133       5.275394772995e-10       1.458248307946e-13      -5.667919094557e-12       6.173877153524e-16       4.060188754097e-12       7.923494240065e-13      -4.866512740953e-15 
  134       5.323292939210e-10       1.463878754270e-13      -5.723234833064e-12       6.272866565932e-16       3.973573351062e-12       7.798184231691e-13      -4.791856918167e-15 
  135       5.371159298231e-10       1.468897262360e-13      -5.776374687970e-12       6.372863823738e-16       3.889389477095e-12       7.675395047079e-13      -4.716628392475e-15 
  136       5.418982940272e-10       1.473299788602e-13      -5.827275773725e-12       6.473876544465e-16       3.807587131631e-12       7.555174257246e-13      -4.641164846411e-15 
  137       5.466752310510e-10       1.477082936318e-13      -5.875875851895e-12       6.575912416006e-16       3.728103736392e-12       7.437559493221e-13      -4.565820251301e-15 
  138       5.514455193557e-10       1.480243971011e-13      -5.922113365859e-12       6.678979196344e-16       3.650863829732e-12       7.322578158167e-13      -4.490965125212e-15 
  139       5.562078697945e-10       1.482780835625e-13      -5.965927475506e-12       6.783084713263e-16       3.575778760970e-12       7.210247139492e-13      -4.416986790908e-15 
  140       5.609609240598e-10       1.484692165794e-13      -6.007258091929e-12       6.888236864070e-16       3.502746384732e-12       7.100572520975e-13      -4.344289633797e-15 
  141       5.657032531317e-10       1.485977305098e-13      -6.046045912119e-12       6.994443615306e-16       3.431650755288e-12       6.993549294880e-13      -4.273295359883e-15 
  142       5.704333557256e-10       1.486636320314e-13      -6.082232453664e-12       7.101713002467e-16       3.362361820891e-12       6.889161074076e-13      -4.204443253717e-15 
  143       5.751496567403e-10       1.486670016669e-13      -6.115760089442e-12       7.210053129716e-16       3.294735118116e-12       6.787379804155e-13      -4.138190436349e-15 
  144       5.798506353970e-10       1.486080130473e-13      -6.146572576119e-12       7.319471761677e-16       3.228641882576e-12       6.688170109646e-13      -4.074907109939e-15 
  145       5.845352271712e-10       1.484869896210e-13      -6.174616625109e-12       7.429975054049e-16       3.164063371990e-12       6.591503423313e-13      -4.014550107532e-15 
  146       5.892024587203e-10       1.483043564610e-13      -6.199840553165e-12       7.541568696725e-16       3.101005304349e-12       6.497344709054e-13      -3.956957500192e-15 
  147       5.938513209500e-10       1.480606246419e-13      -6.222193839685e-12       7.654258307873e-16       3.039468146840e-12       6.405647693944e-13      -3.901950377899e-15 
  148       5.984807682086e-10       1.477563928673e-13      -6.241627164250e-12       7.768049431312e-16       2.979446984997e-12       6.316354606993e-13      -3.849332503984e-15 
  149       6.030897174796e-10       1.473923490966e-13      -6.258092444150e-12       7.882947533882e-16       2.920931391839e-12       6.229395917892e-13      -3.798889969550e-15 
